customer_id,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,call_failures,tariff_plan,status,age_group,complaints,churn
2641,31,2,1065,34,22,11,19,A,Active,30-40,N,0
2642,33,0,4515,77,0,24,5,A,Active,30-40,N,0
2643,36,0,4310,68,0,15,5,A,Active,Under 30,N,0
2644,22,0,1045,24,8,8,8,A,Active,Under 30,N,0
2645,39,0,7213,123,370,30,5,A,Active,30-40,N,0
2646,23,1,1450,36,16,11,14,A,Active,Under 30,N,0
2647,38,0,5918,95,7,12,6,A,Active,30-40,N,0
2648,39,2,4733,99,17,30,13,A,Active,30-40,N,0
2649,34,2,3440,32,21,29,5,A,Active,30-40,N,0
2650,33,0,2650,22,25,16,0,A,Active,30-40,N,0
2651,42,2,6078,108,41,30,18,A,Active,Under 30,N,0
2652,35,0,2675,15,444,2,0,A,Active,30-40,N,0
2653,27,0,6525,87,0,16,0,A,Active,Over 40,N,0
2654,30,1,1648,41,40,72,5,A,Active,Over 40,N,0
2655,43,0,398,7,17,8,1,A,Inactive,30-40,Y,1
2656,38,1,2638,61,7,33,5,A,Active,Under 30,N,0
2657,38,3,15330,226,63,35,27,A,Active,30-40,N,0
2658,36,0,1455,23,257,1,0,A,Active,30-40,N,0
2659,33,0,1973,25,0,7,4,A,Active,30-40,N,0
2660,37,0,4603,71,2,33,11,A,Active,Under 30,N,0
2661,34,0,2313,56,0,29,2,A,Active,Under 30,N,0
2662,35,1,2748,64,373,37,9,A,Active,Under 30,N,0
2663,27,1,1720,39,35,18,17,A,Active,Under 30,N,0
2664,34,0,955,33,13,20,0,A,Inactive,30-40,N,0
2665,29,0,5513,86,11,21,6,A,Active,Under 30,N,1
2666,37,1,1783,31,32,10,1,A,Active,Over 40,N,0
2667,8,1,4795,45,216,8,3,A,Active,30-40,N,0
2668,38,2,5878,101,31,26,16,A,Active,Under 30,N,0
2669,36,0,628,7,9,4,0,A,Inactive,Over 40,Y,1
2670,15,3,1873,27,17,13,9,A,Active,30-40,Y,1
2671,37,0,190,1,9,3,2,A,Inactive,Under 30,N,1
2672,34,0,6493,110,352,41,0,A,Active,Under 30,N,0
2673,34,1,6365,106,250,18,2,B,Active,Under 30,N,0
2674,33,4,7090,114,267,30,9,B,Active,30-40,N,0
2675,41,0,623,11,14,6,5,A,Inactive,30-40,N,0
2676,41,0,830,18,8,15,0,A,Inactive,Under 30,N,0
2677,19,3,3033,53,42,24,10,A,Active,30-40,N,0
2678,34,0,11045,142,0,41,2,A,Active,30-40,N,0
2679,31,0,0,0,0,0,0,A,Active,30-40,N,0
2680,24,1,1793,43,27,66,8,A,Active,Over 40,N,0
2681,27,0,570,39,0,11,17,A,Inactive,Under 30,N,1
2682,40,1,14078,175,7,46,12,A,Active,30-40,N,0
2683,36,3,6740,112,274,35,2,B,Active,Under 30,N,0
2684,34,0,0,0,0,0,0,A,Inactive,30-40,N,1
2685,31,0,6725,94,9,20,0,A,Active,Over 40,N,0
2686,38,7,10140,89,7,29,22,A,Active,Over 40,N,0
2687,24,0,3630,66,9,21,3,A,Active,30-40,N,0
2688,36,0,2865,43,13,19,6,A,Inactive,Under 30,Y,1
2689,41,0,623,11,14,6,5,A,Inactive,30-40,N,0
2690,42,1,4278,68,11,39,11,A,Active,Under 30,N,0
2691,33,4,16380,244,7,82,30,B,Active,Under 30,N,0
2692,37,0,5803,89,0,8,6,A,Active,Under 30,N,0
2693,32,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2694,28,2,2240,49,34,15,21,A,Active,Under 30,N,0
2695,14,1,6213,133,74,37,14,B,Active,Under 30,N,0
2696,36,6,9835,83,0,27,17,A,Active,Over 40,N,0
2697,27,0,715,26,172,1,0,B,Active,Under 30,N,0
2698,42,1,7508,133,392,44,5,A,Active,30-40,N,0
2699,43,4,15625,239,72,39,32,A,Active,30-40,N,0
2700,39,0,6108,95,7,10,11,A,Active,Under 30,N,0
2701,36,1,3320,31,480,6,8,A,Active,30-40,N,0
2702,41,2,5818,104,34,25,15,A,Active,30-40,N,0
2703,32,0,450,4,0,2,0,A,Inactive,Under 30,N,0
2704,44,2,2745,47,302,24,10,A,Active,Over 40,N,0
2705,32,2,14880,215,39,26,20,A,Active,30-40,N,0
2706,31,0,1300,35,26,16,0,A,Inactive,30-40,N,0
2707,37,0,1970,50,45,22,8,A,Inactive,30-40,N,0
2708,24,0,3110,55,0,19,2,A,Active,30-40,N,0
2709,36,1,5818,98,26,24,13,A,Active,Under 30,N,1
2710,14,2,2793,42,26,17,5,A,Active,30-40,N,0
2711,36,0,1933,48,1,15,4,A,Inactive,30-40,N,0
2712,42,0,1333,22,22,6,11,A,Inactive,30-40,N,0
2713,40,1,11645,162,22,52,9,A,Active,Over 40,N,0
2714,36,0,215,7,0,3,0,A,Inactive,Under 30,N,0
2715,37,0,1440,40,41,22,0,A,Inactive,30-40,N,0
2716,38,5,16380,250,15,83,32,B,Active,Under 30,N,0
2717,34,8,10660,97,7,40,25,A,Active,Over 40,N,0
2718,34,0,5838,93,0,8,5,A,Active,Under 30,N,0
2719,37,0,1338,18,17,4,6,A,Inactive,Over 40,Y,1
2720,6,0,1068,7,0,1,0,A,Active,Under 30,Y,1
2721,44,1,2653,68,17,39,8,A,Active,Under 30,N,0
2722,41,5,15560,237,93,38,30,A,Active,30-40,N,0
2723,43,2,683,14,19,8,8,A,Active,30-40,N,0
2724,40,1,2800,23,469,9,5,A,Active,30-40,N,0
2725,27,1,3720,68,24,28,9,A,Active,30-40,N,0
2726,29,6,10130,81,0,39,14,A,Active,Over 40,N,0
2727,36,0,3660,77,34,29,8,A,Active,Under 30,N,0
2728,39,1,2690,22,465,10,3,A,Active,30-40,N,0
2729,39,2,3210,33,515,12,4,A,Active,Over 40,N,0
2730,28,0,470,33,0,10,16,A,Inactive,Under 30,N,1
2731,23,0,0,0,0,0,0,A,Active,Under 30,N,0
2732,40,4,15445,231,61,34,30,A,Active,30-40,N,0
2733,44,2,2778,66,19,39,9,A,Active,Under 30,N,0
2734,36,0,685,14,25,13,0,A,Inactive,Under 30,N,0
2735,39,1,3103,69,10,33,9,A,Active,Under 30,N,0
2736,38,1,4705,84,11,28,9,A,Active,30-40,N,0
2737,41,1,3265,67,193,30,13,A,Active,Under 30,N,0
2738,37,1,3833,88,34,32,2,A,Active,30-40,N,0
2739,40,0,708,9,19,8,1,A,Inactive,Over 40,Y,1
2740,31,0,6115,78,169,20,0,A,Active,30-40,N,0
2741,27,1,1315,36,193,11,4,B,Active,Under 30,Y,1
2742,39,0,508,6,16,7,2,A,Inactive,Under 30,N,0
2743,38,0,520,13,4,5,0,A,Inactive,30-40,N,0
2744,36,0,2245,34,287,19,1,A,Active,30-40,N,0
2745,28,1,1873,45,37,70,9,A,Active,Over 40,N,0
2746,35,7,9725,82,0,42,15,A,Active,Over 40,N,0
2747,42,2,7203,89,126,44,15,A,Active,Under 30,N,0
2748,34,0,0,0,0,0,0,A,Inactive,30-40,N,1
2749,37,3,14950,225,79,34,20,A,Active,30-40,N,0
2750,35,0,1973,46,0,27,0,A,Active,Under 30,N,0
2751,35,8,10245,93,26,44,16,B,Active,Over 40,N,0
2752,34,0,15790,182,149,31,12,A,Active,Under 30,N,0
2753,14,2,2547,39,24,17,3,A,Active,30-40,N,0
2754,36,2,2268,35,21,21,5,A,Active,Over 40,N,0
2755,34,0,0,0,0,0,0,A,Active,Over 40,N,0
2756,25,1,1470,35,21,13,12,A,Active,Under 30,N,0
2757,37,0,3908,82,7,26,7,A,Active,Under 30,N,0
2758,44,5,15525,233,71,38,31,A,Active,30-40,N,0
2759,34,2,15060,223,44,28,24,A,Active,30-40,N,0
2760,14,2,4390,46,223,11,4,A,Active,30-40,N,0
2761,31,0,6458,65,93,31,3,A,Active,Under 30,N,0
2762,38,0,3770,61,0,2,4,A,Active,Under 30,N,0
2763,43,1,6403,109,25,19,13,A,Active,30-40,N,0
2764,39,0,918,15,28,19,4,A,Inactive,30-40,N,0
2765,35,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2766,32,2,6470,109,255,28,0,B,Active,Under 30,N,0
2767,29,0,2355,8,0,7,0,A,Active,30-40,N,0
2768,21,0,1055,26,178,5,0,B,Active,Under 30,N,0
2769,42,5,7530,132,293,41,16,B,Active,30-40,Y,0
2770,38,9,10740,99,8,44,26,A,Active,Over 40,N,0
2771,35,0,730,43,19,19,19,A,Inactive,Under 30,N,1
2772,40,0,825,19,11,7,5,A,Inactive,30-40,N,0
2773,25,0,1453,33,0,64,4,A,Active,Over 40,N,0
2774,44,2,15790,194,165,33,16,A,Active,30-40,N,0
2775,45,3,7283,91,130,45,18,A,Active,Under 30,N,0
2776,37,0,14178,174,1,42,8,A,Active,30-40,N,0
2777,42,2,4735,80,17,21,16,A,Active,30-40,N,0
2778,35,0,1345,22,253,16,0,A,Active,30-40,N,0
2779,25,0,1225,32,19,13,10,A,Active,Under 30,N,0
2780,9,1,1487,19,0,7,3,A,Active,30-40,Y,1
2781,35,0,15425,179,145,28,6,A,Active,Under 30,N,0
2782,35,0,4123,87,3,26,3,A,Active,Under 30,N,0
2783,32,1,305,6,7,2,5,A,Active,30-40,N,0
2784,37,0,275,4,0,1,0,A,Inactive,Under 30,N,0
2785,44,2,6303,103,24,18,12,A,Active,30-40,N,0
2786,19,0,520,4,6,2,0,A,Inactive,Over 40,N,0
2787,40,1,2698,64,9,35,8,A,Active,Under 30,N,0
2788,40,1,2698,64,9,35,8,A,Active,Under 30,N,0
2789,39,0,1340,55,33,23,29,A,Inactive,30-40,Y,1
2790,18,0,1695,26,28,14,2,A,Active,Under 30,N,0
2791,32,0,2345,15,0,9,0,A,Active,30-40,N,0
2792,33,0,0,0,0,0,0,A,Active,Over 40,N,0
2793,36,0,4138,63,0,33,7,A,Active,Under 30,N,0
2794,43,1,4198,72,9,36,12,A,Active,Under 30,N,0
2795,34,0,3413,76,0,26,0,A,Active,Under 30,N,0
2796,34,0,2033,48,320,18,5,A,Active,Under 30,N,0
2797,34,0,4118,64,0,31,9,A,Active,Under 30,N,0
2798,23,0,1388,31,19,63,2,A,Active,Over 40,N,0
2799,29,0,0,0,0,0,0,A,Active,Over 40,N,0
2800,32,1,14755,217,37,26,19,A,Active,30-40,N,0
2801,38,1,4615,74,7,17,10,A,Active,30-40,N,0
2802,44,2,4775,93,17,31,12,A,Active,30-40,N,0
2803,36,10,11035,103,22,57,25,B,Active,Over 40,N,0
2804,6,1,1792,19,0,8,6,A,Active,30-40,N,1
2805,38,2,7428,86,116,37,14,A,Active,Under 30,N,0
2806,40,2,2873,72,398,30,15,A,Active,30-40,N,0
2807,36,0,5790,75,161,26,0,A,Active,30-40,N,0
2808,37,0,685,13,0,8,0,A,Inactive,Under 30,N,0
2809,17,1,6638,144,87,42,18,B,Active,Under 30,N,0
2810,30,0,0,0,0,0,0,A,Active,Over 40,N,0
2811,36,1,2955,27,0,13,4,A,Active,30-40,N,0
2812,33,0,2495,34,0,11,2,A,Inactive,Under 30,Y,1
2813,37,2,3053,70,380,39,14,A,Active,30-40,N,0
2814,35,0,6440,83,181,24,0,A,Active,30-40,N,0
2815,34,0,13408,160,0,40,0,A,Active,30-40,N,0
2816,38,0,1310,24,34,23,6,A,Inactive,30-40,N,0
2817,35,0,290,2,0,2,0,A,Inactive,Under 30,N,0
2818,34,1,11285,146,0,42,5,A,Active,Over 40,N,0
2819,36,0,2178,51,3,15,6,A,Inactive,30-40,Y,0
2820,7,0,3485,24,187,21,0,A,Active,30-40,N,0
2821,38,2,643,10,11,4,5,A,Active,Over 40,N,0
2822,38,2,6123,104,33,26,18,A,Active,Under 30,N,0
2823,37,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2824,18,0,1450,23,26,14,0,A,Active,Under 30,N,0
2825,34,1,4243,62,7,31,10,A,Active,Under 30,N,0
2826,26,2,2260,42,50,22,12,A,Active,30-40,N,0
2827,33,6,10015,81,0,36,16,A,Active,Over 40,N,0
2828,30,0,0,0,0,0,0,A,Active,30-40,N,0
2829,23,0,2320,45,0,6,0,A,Active,30-40,N,0
2830,39,2,11525,157,16,49,10,B,Active,Over 40,N,0
2831,33,2,6255,105,246,33,0,B,Active,Under 30,N,0
2832,39,0,13368,164,0,46,6,A,Active,30-40,N,0
2833,31,1,14835,213,39,29,18,A,Active,Under 30,N,0
2834,33,4,16380,244,7,82,30,B,Active,Under 30,N,0
2835,42,0,875,20,8,12,2,A,Inactive,Under 30,N,0
2836,17,3,3043,45,7,17,13,A,Active,30-40,N,0
2837,34,0,5513,92,19,22,8,A,Active,Under 30,Y,1
2838,44,2,4035,92,47,34,16,A,Active,30-40,N,0
2839,29,0,520,10,22,2,0,A,Inactive,Over 40,N,0
2840,33,0,2610,13,465,1,0,A,Active,30-40,N,0
2841,39,0,2113,56,12,20,6,A,Inactive,30-40,N,0
2842,35,0,7203,121,377,41,0,A,Active,Under 30,N,0
2843,32,2,1315,42,201,12,6,B,Active,30-40,Y,1
2844,41,1,11420,158,19,51,7,A,Active,Over 40,N,0
2845,34,0,0,0,0,0,0,A,Active,Over 40,N,0
2846,27,0,1535,21,29,3,6,A,Inactive,Over 40,N,0
2847,43,0,933,19,24,7,7,A,Inactive,Over 40,N,1
2848,33,0,7143,118,372,39,0,A,Active,Under 30,N,0
2849,12,3,4810,52,254,16,7,A,Active,30-40,N,0
2850,37,0,248,8,32,6,0,A,Inactive,30-40,N,1
2851,23,0,2920,55,1,21,0,A,Active,30-40,N,0
2852,24,1,1350,30,15,10,13,A,Active,Under 30,N,0
2853,13,1,2433,33,0,13,3,A,Active,30-40,N,0
2854,45,2,2698,70,17,36,10,A,Active,Under 30,N,0
2855,34,0,513,2,11,5,0,A,Inactive,Over 40,N,1
2856,40,4,9535,133,183,49,18,A,Active,30-40,N,0
2857,39,4,6965,122,279,34,8,B,Active,30-40,N,0
2858,35,0,0,0,0,0,0,A,Inactive,Under 30,Y,1
2859,36,0,5858,92,2,10,3,A,Active,Under 30,N,0
2860,30,0,3633,50,0,27,0,A,Active,Under 30,N,0
2861,40,3,12480,171,26,49,18,A,Active,Over 40,N,0
2862,37,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2863,31,3,6785,108,260,28,4,B,Active,Under 30,N,0
2864,38,2,398,7,9,4,3,A,Active,Over 40,N,0
2865,42,4,15220,227,64,36,26,B,Active,30-40,N,0
2866,32,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2867,26,0,2275,6,0,6,0,A,Active,30-40,N,0
2868,31,1,5950,99,239,31,0,B,Active,Under 30,N,0
2869,12,3,2502,36,15,9,14,A,Active,30-40,Y,1
2870,26,0,2820,56,0,25,1,A,Active,30-40,N,0
2871,39,2,2683,42,15,8,12,A,Active,Over 40,N,0
2872,31,0,338,5,0,1,0,A,Active,Over 40,N,0
2873,33,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2874,11,2,2852,39,23,18,6,A,Active,30-40,N,0
2875,37,0,1035,49,26,21,24,A,Inactive,30-40,Y,1
2876,36,1,3335,29,16,19,8,A,Active,30-40,N,0
2877,38,1,11655,154,7,45,12,A,Active,30-40,N,0
2878,27,3,4130,77,36,40,11,A,Active,30-40,N,0
2879,38,0,2360,39,285,18,4,A,Active,30-40,N,0
2880,17,1,6392,141,85,42,16,B,Active,Under 30,N,0
2881,35,1,148,4,29,4,0,A,Active,Over 40,N,0
2882,37,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2883,20,1,1810,31,26,13,5,A,Active,30-40,N,0
2884,27,1,3530,67,15,25,7,A,Active,30-40,N,0
2885,14,2,2737,40,33,20,5,A,Active,30-40,N,0
2886,35,0,1558,33,9,31,3,A,Inactive,30-40,N,1
2887,30,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2888,10,2,5100,51,223,10,8,A,Active,30-40,N,0
2889,41,1,6455,90,194,30,3,A,Active,30-40,N,0
2890,17,3,2053,35,22,15,13,A,Active,30-40,N,1
2891,42,3,6203,106,43,30,19,A,Active,30-40,N,0
2892,34,0,568,4,4,2,0,A,Inactive,Over 40,N,1
2893,47,0,883,21,29,12,10,A,Inactive,30-40,N,0
2894,35,0,0,0,0,0,0,A,Active,Over 40,N,0
2895,39,1,6628,106,15,12,12,A,Active,30-40,N,0
2896,37,2,15025,219,22,28,25,A,Active,30-40,N,0
2897,39,0,1420,25,21,8,8,A,Inactive,30-40,N,0
2898,38,0,710,14,13,8,2,A,Inactive,30-40,N,0
2899,24,0,1263,33,23,66,0,A,Active,Over 40,N,0
2900,33,1,2965,20,7,11,5,A,Active,30-40,N,0
2901,36,0,4210,77,0,23,2,A,Active,30-40,N,0
2902,15,0,8932,171,73,40,12,A,Active,Over 40,N,0
2903,24,0,520,17,0,2,9,A,Inactive,Under 30,N,0
2904,34,0,2813,66,0,11,0,A,Active,Under 30,N,0
2905,38,0,13528,166,0,44,5,A,Active,30-40,N,0
2906,39,2,11770,160,18,49,12,A,Active,Over 40,N,0
2907,23,1,3450,65,7,21,6,A,Active,30-40,N,0
2908,38,0,933,13,16,6,5,A,Inactive,Over 40,N,1
2909,37,2,3220,25,479,5,7,A,Active,30-40,N,0
2910,6,1,1308,11,0,2,1,A,Active,30-40,N,1
2911,35,1,2678,64,356,22,14,A,Active,30-40,N,0
2912,24,0,0,0,5,0,0,A,Inactive,Over 40,N,0
2913,39,3,3358,76,387,41,19,A,Active,30-40,N,0
2914,33,0,2130,11,0,14,0,A,Active,30-40,N,0
2915,7,0,4085,34,208,8,0,A,Active,30-40,N,0
2916,36,0,3035,24,478,6,1,A,Active,30-40,N,0
2917,36,0,0,0,0,0,0,A,Inactive,Over 40,N,1
2918,38,0,5523,94,12,11,14,A,Active,Under 30,N,1
2919,27,0,1100,28,16,12,0,A,Inactive,30-40,N,0
2920,15,2,6688,145,99,55,15,B,Active,Under 30,N,0
2921,28,0,3405,69,19,28,4,A,Active,30-40,N,0
2922,31,0,2790,15,468,5,0,A,Active,30-40,N,0
2923,37,0,305,6,7,2,5,A,Inactive,Under 30,N,1
2924,39,3,9610,128,160,48,20,A,Active,30-40,N,0
2925,34,0,6660,99,18,25,0,A,Active,Over 40,N,0
2926,24,0,1263,33,23,66,0,A,Active,Over 40,N,0
2927,44,3,6805,98,201,29,10,A,Active,Over 40,N,0
2928,16,0,5682,130,60,42,10,B,Active,Under 30,N,0
2929,44,3,6383,114,48,32,23,A,Active,30-40,N,0
2930,35,0,1940,27,246,12,0,A,Active,30-40,N,0
2931,37,9,11145,104,9,42,27,B,Active,Over 40,N,0
2932,38,2,9305,121,119,41,18,A,Active,30-40,N,0
2933,16,5,3453,55,52,34,12,A,Active,30-40,N,0
2934,34,0,4290,69,0,13,7,A,Active,Under 30,N,0
2935,20,5,3218,54,43,23,16,B,Active,30-40,N,0
2936,34,0,1550,38,6,16,3,A,Inactive,30-40,N,0
2937,33,0,1360,38,31,18,0,A,Inactive,30-40,N,0
2938,36,1,338,4,4,2,0,A,Active,Over 40,N,0
2939,37,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2940,18,0,1505,25,19,11,0,A,Active,Under 30,N,0
2941,32,0,15000,168,132,23,2,A,Active,Under 30,N,0
2942,36,0,3293,50,0,18,1,A,Active,Under 30,N,0
2943,35,0,12758,152,0,42,0,A,Active,30-40,N,0
2944,39,0,318,5,7,4,0,A,Inactive,Under 30,N,0
2945,35,0,2265,54,59,35,7,A,Inactive,30-40,Y,1
2946,34,1,3943,86,7,26,6,A,Active,30-40,N,0
2947,36,0,873,10,11,4,5,A,Inactive,Over 40,N,1
2948,35,1,2955,28,32,18,1,A,Active,30-40,N,0
2949,39,1,60,3,5,2,3,A,Active,Under 30,Y,1
2950,33,0,2238,48,0,16,7,A,Inactive,30-40,Y,0
2951,22,0,210,15,0,11,0,A,Active,Under 30,N,0
2952,43,2,3775,88,40,29,13,A,Active,30-40,N,0
2953,39,1,7568,130,389,45,6,A,Active,30-40,N,0
2954,34,0,1475,44,63,22,0,A,Inactive,30-40,N,0
2955,28,1,885,13,26,5,3,A,Active,Over 40,N,0
2956,31,0,490,6,0,5,0,A,Inactive,Under 30,N,0
2957,27,3,2130,48,47,30,19,A,Active,Under 30,N,0
2958,38,1,6690,86,161,24,8,A,Active,30-40,N,0
2959,24,0,305,6,18,2,5,A,Inactive,Over 40,N,0
2960,35,0,6490,93,7,9,5,A,Active,Over 40,N,0
2961,36,0,7913,132,385,41,4,A,Active,Under 30,N,0
2962,40,0,7688,135,395,48,5,A,Active,Under 30,N,0
2963,31,1,6545,104,232,27,1,B,Active,Under 30,N,0
2964,43,1,2393,64,10,34,5,A,Active,Under 30,N,0
2965,37,1,1725,47,43,22,6,A,Active,30-40,N,0
2966,42,0,1360,28,18,18,7,A,Inactive,Under 30,N,0
2967,16,1,1920,30,25,12,6,A,Active,Under 30,N,0
2968,23,3,6778,149,102,48,22,B,Active,Under 30,N,0
2969,37,0,1475,24,21,26,4,A,Inactive,Under 30,N,0
2970,38,1,1783,30,0,5,4,A,Active,Over 40,N,0
2971,29,0,14920,166,128,22,0,A,Active,Under 30,N,0
2972,12,0,7917,154,41,38,1,A,Active,Over 40,N,0
2973,41,2,9070,125,152,47,13,A,Active,30-40,N,0
2974,34,0,2475,47,168,21,1,A,Active,Under 30,N,0
2975,33,0,4030,69,0,18,0,A,Active,30-40,N,0
2976,22,4,3113,55,46,25,13,A,Active,30-40,N,0
2977,39,0,1370,21,16,16,7,A,Inactive,Under 30,N,0
2978,15,0,1275,14,0,8,0,A,Active,Under 30,N,0
2979,23,0,0,0,10,0,0,A,Inactive,Over 40,N,0
2980,33,3,7370,121,272,31,7,B,Active,Under 30,N,0
2981,23,0,1873,39,29,69,7,A,Active,Over 40,N,0
2982,37,2,9305,122,153,46,15,A,Active,30-40,N,0
2983,17,1,6393,141,85,42,16,B,Active,Under 30,N,0
2984,41,0,15440,186,158,34,9,A,Active,Under 30,N,0
2985,24,0,1453,34,32,69,1,A,Active,Over 40,N,0
2986,30,0,2530,11,461,7,0,A,Active,30-40,N,0
2987,42,0,5873,99,15,16,6,A,Active,30-40,N,0
2988,15,0,680,9,0,12,0,A,Active,Under 30,N,0
2989,32,0,10980,140,0,40,0,A,Active,30-40,N,0
2990,26,1,1340,38,51,17,10,A,Active,Under 30,N,0
2991,25,0,585,20,12,8,8,A,Inactive,Under 30,N,0
2992,38,0,4370,71,5,17,8,A,Active,30-40,N,0
2993,19,2,6887,148,101,47,23,B,Active,Under 30,N,0
2994,17,0,985,15,3,14,0,A,Active,Under 30,N,0
2995,27,1,3530,67,15,25,7,A,Active,30-40,N,0
2996,33,0,6638,73,98,33,7,A,Active,Under 30,N,0
2997,11,2,4505,45,213,9,5,A,Active,30-40,N,0
2998,40,1,4675,77,12,19,13,A,Active,30-40,N,0
2999,38,0,4005,58,24,18,20,A,Inactive,30-40,Y,1
3000,15,0,6277,136,87,43,13,B,Active,Under 30,N,0
3001,38,0,3915,73,0,10,3,A,Active,30-40,N,0
3002,4,0,4390,34,207,9,0,A,Active,30-40,N,0
3003,41,2,6933,112,22,14,17,A,Active,30-40,N,0
3004,38,1,4515,83,2,25,7,A,Active,30-40,N,0
3005,32,0,1970,44,37,21,6,A,Inactive,30-40,N,0
3006,39,1,15980,189,166,35,16,A,Active,Under 30,N,0
3007,28,0,1703,28,12,23,0,A,Inactive,30-40,Y,1
3008,29,2,1590,41,31,17,18,A,Active,Under 30,N,0
3009,32,0,2313,40,26,27,9,A,Inactive,30-40,Y,1
3010,34,0,0,0,0,0,0,A,Active,Over 40,N,0
3011,16,1,1990,30,42,27,1,A,Active,Under 30,N,0
3012,37,0,13658,163,0,40,7,A,Active,30-40,N,0
3013,37,0,0,0,0,0,0,A,Active,Under 30,N,1
3014,36,0,3718,82,2,28,2,A,Active,Under 30,N,0
3015,29,0,1748,47,41,73,6,A,Active,Over 40,N,0
3016,30,0,0,0,0,0,0,A,Inactive,Over 40,Y,1
3017,9,1,4580,41,224,13,4,A,Active,30-40,N,0
3018,33,0,1765,36,143,21,0,A,Active,Under 30,N,0
3019,5,1,4435,36,207,6,5,A,Active,30-40,N,0
3020,33,0,795,12,0,7,0,A,Inactive,Under 30,N,0
3021,40,3,11885,166,50,53,12,A,Active,Over 40,N,0
3022,39,0,3283,61,49,33,20,A,Inactive,Over 40,Y,1
3023,37,2,8925,120,135,40,11,A,Active,30-40,N,0
3024,34,0,5323,91,10,19,6,A,Active,Under 30,N,1
3025,38,0,2043,40,37,33,5,A,Inactive,30-40,N,1
3026,38,0,5728,94,0,9,4,A,Active,30-40,N,0
3027,18,4,3347,52,47,24,15,A,Active,30-40,N,0
3028,24,1,15770,226,0,77,18,A,Active,Under 30,N,0
3029,30,6,10050,85,0,36,15,A,Active,Over 40,N,0
3030,31,0,5613,83,0,9,0,A,Active,Under 30,N,0
3031,38,0,305,6,7,2,5,A,Inactive,30-40,N,0
3032,32,0,1210,18,38,9,6,A,Inactive,Over 40,N,0
3033,40,2,8810,121,145,42,10,A,Active,30-40,N,0
3034,42,3,9600,135,162,50,20,A,Active,30-40,N,0
3035,36,8,10435,93,1,42,21,A,Active,Over 40,N,0
3036,35,1,14720,213,15,26,20,A,Active,Under 30,N,0
3037,39,0,4390,85,6,28,4,A,Active,30-40,N,0
3038,39,0,4245,73,9,20,5,A,Active,Under 30,N,0
3039,39,4,12370,170,39,64,16,A,Active,Over 40,N,0
3040,32,2,6905,113,266,31,3,B,Active,Under 30,N,0
3041,15,3,2663,45,56,21,3,A,Active,30-40,N,0
3042,39,0,11170,150,7,34,8,A,Active,Over 40,N,0
3043,36,0,1478,24,0,3,0,A,Active,30-40,N,0
3044,37,0,1853,50,338,9,6,A,Active,Under 30,N,0
3045,40,4,4680,98,60,45,20,A,Active,30-40,N,0
3046,20,3,6813,153,124,48,21,B,Active,Under 30,N,0
3047,29,3,16300,242,7,78,29,A,Active,Under 30,N,0
3048,40,1,6223,101,14,14,11,A,Active,30-40,N,0
3049,42,3,9115,127,152,44,15,A,Active,30-40,N,0
3050,36,0,628,7,9,4,0,A,Inactive,Over 40,N,1
3051,32,0,1588,23,0,2,0,A,Active,30-40,N,0
3052,31,0,1180,51,13,15,27,A,Inactive,30-40,Y,1
3053,36,0,2300,36,280,16,1,A,Active,30-40,N,0
3054,38,0,3493,78,5,30,0,A,Active,Under 30,N,0
3055,38,0,305,6,7,2,5,A,Inactive,Over 40,N,1
3056,36,1,2585,43,282,16,8,A,Active,30-40,N,0
3057,35,0,5595,70,158,9,0,A,Active,30-40,N,0
3058,38,2,8710,116,126,45,12,A,Active,30-40,N,0
3059,40,4,4000,43,511,25,13,A,Active,Over 40,N,0
3060,24,0,2515,50,0,23,0,A,Active,30-40,N,0
3061,35,0,11160,148,4,45,2,A,Active,30-40,N,0
3062,26,2,1440,34,189,8,7,B,Active,30-40,N,0
3063,39,2,6778,78,113,39,11,A,Active,Under 30,N,0
3064,25,1,3470,64,10,23,5,A,Active,30-40,N,0
3065,12,3,1908,31,39,13,8,A,Active,30-40,Y,1
3066,39,2,7045,107,29,28,8,A,Active,Over 40,N,0
3067,40,1,5773,102,34,28,13,A,Active,Under 30,N,0
3068,41,0,1725,31,28,10,13,A,Inactive,30-40,N,0
3069,39,1,3965,82,7,26,16,A,Active,30-40,N,0
3070,24,0,1630,37,20,11,11,A,Active,Under 30,N,0
3071,20,1,6573,149,96,47,18,B,Active,Under 30,N,0
3072,26,0,1015,11,30,6,2,A,Inactive,Over 40,N,0
3073,28,1,1873,45,37,70,9,A,Active,Over 40,N,0
3074,25,2,3825,71,29,38,6,A,Active,30-40,N,0
3075,23,0,1148,27,0,62,0,A,Active,Over 40,N,0
3076,37,0,2383,50,66,35,9,A,Inactive,Over 40,N,1
3077,27,1,1315,36,193,11,4,B,Active,Under 30,N,0
